Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
74ab949d-17ac-3309-83a0-13b4405c66aa,Fitchburg Outpatient Clinic,881 Main Street,Fitchburg,MA,01420,42.586487,-71.80521,978-342-9781 Or 978-342-9781,0.0,111
588f6ce6-b8db-3588-8189-29db2680a313,BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM INC,461 WALNUT AVE,JAMAICA PLAIN,MA,021302331,42.311587599999996,-71.09800136347226,8576541550,0.0,40
17a4bae5-8b64-34d7-8144-b428be027bd0,NURSE ON CALL,512 MAIN STREET  SUITE 211,SHREWSBURY,MA,015456406,42.295109499999995,-71.71808471110307,5088451232,0.0,11
4112b8b1-59df-3255-a7ca-f42ee0a4cb2e,CAPE HERITAGE REHABILITATION & HEALTH CARE CENTER,37 ROUTE 6A,SANDWICH,MA,025631801,41.766329400000004,-70.5147600346998,5088888222,0.0,4
c241b977-4131-32e4-9957-e0a00b2a1e5f,DUFFY HEALTH CENTER,94 MAIN STREET,HYANNIS,MA,026013146,41.6562802,-70.27448000204822,5087719599,0.0,1
77645e49-3f69-3d1d-bb93-dc65210e2fac,SOUTHCOAST HOSPITALS GROUP INC,363 HIGHLAND AVE,FALL RIVER,MA,027205246,41.7093779,-71.1460783680883,5086793131,0.0,249
42d4b607-f14d-370a-818e-40965685776c,TRINITY FAMILY MEDICINE,3 WASHINGTON ST STE 220,NORTH EASTON,MA,023561034,42.0667665,-71.1036592,5082300155,0.0,69
ab701a70-a658-340e-8f69-ee196a7d40c6,CAREWELL URGENT CARE CENTERS OF MA  PC,484 RTE 134,WORCESTER,MA,016071728,42.2625621,-71.8018877,5086947901,0.0,3
af2d050e-91a7-3acb-8b27-0bf6a259645e,GARDNER FAMILY MEDICINE INC,57 CITY HALL AVE,GARDNER,MA,014402614,42.5760669,-71.9934081,9786303862,0.0,31
59d1f454-5701-3f71-8fe7-94f785e15062,57 OLD ROAD TO NINE ACRE CORNER OPERATING COMPANY  LLC,57 OLD ROAD TO 9 ACRE CORNER,WEST CONCORD,MA,017423317,42.4566859,-71.3942316,9783713400,0.0,2
1311c44a-85cb-3aea-a143-e5d7892ced8b,GROVE HILL MEDICAL CENTER PC,300 KENSINGTON AVE,SPRINGFIELD,MA,011071139,42.091896,-72.559437,8602246201,0.0,92
817a1428-2045-3e89-9fa2-ef7d287d6fa5,GREATER LAWRENCE FAMILY HEALTH CENTER INC,70-71 N PARISH RD,LAWRENCE,MA,01843,42.690315,-71.150015,9786814769,0.0,11
4bf8af75-4da2-331d-b94e-9975a887face,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT ST,NANTUCKET,MA,025542799,41.27514065,-70.10108985970798,5088258100,0.0,85
643eac8e-1620-3b6a-b9f3-664b003d22cd,GIFFORD STREET WELLNESS CENTER LLC,34 GIFFORD ST,NEW BEDFORD,MA,027442610,41.6177929,-70.91890087055067,5089993126,0.0,31
5fcff9db-16e4-3e56-aa78-abbc16338097,THE LOWELL GENERAL HOSPITAL,295 VARNUM AVE,WESTFORD,MA,018863513,42.5792583,-71.4378411,9789376000,0.0,49
1ddd51d1-7297-3c3b-bad5-98aecd5e4a79,BAYADA HOME HEALTH CARE  INC,127 CAMBRIDGE STREET  SUTIE #2B,BURLINGTON,MA,018033735,42.50188325,-71.19559351572005,6174721333,0.0,3
4cb90b5f-734d-322f-a2f2-776824e1ce35,SPECTRUM HOME HEALTH AND HOSPICE CARE,770 CONVERSE STREET,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,4135652500,0.0,2
ca1c0a76-f601-3a1c-a448-689cd3d56bb1,PILGRIM REHABILITATION & SKILLED NURSING CENTER,96 FOREST STREET,PEABODY,MA,019603907,42.528469349999995,-70.95557442492182,9785320303,0.0,7
b66db758-a205-3227-9cfb-bf19d2c1962d,ART OF CARE INC,121 HARVARD AVENUE  2ND FL,ALLSTON,MA,021342702,42.35241825,-71.13220132573996,6177877799,0.0,6
f6a306cf-7bd6-35f4-a6b7-2d07d273914c,APPLE MEDICAL CLINIC MA INC,63 FOUNTAIN ST STE 402,FRAMINGHAM,MA,017026280,42.27595495,-71.42631150114194,5088611150,0.0,37
32fcdfba-8c93-30f4-b15b-dd3b65c29deb,ELAINE CENTER AT HADLEY,20 NORTH MAPLE STREET,HADLEY,MA,010359715,42.3615107,-72.55261320852942,4135845057,0.0,1
2cf06ddc-4c55-3c91-98f1-fb0188079c27,MILFORD CENTER,10 VETERANS MEMORIAL DRIVE,MILFORD,MA,017572900,42.14682295,-71.50153080894427,5084736414,0.0,8
02c936e2-3aee-38b2-88a4-81f3689b7bb7,BENJAMIN HEALTHCARE CENTER,120 FISHER AVENUE,BOSTON,MA,021203320,42.3276141,-71.1051603,6177381500,0.0,20
5fa5e611-be3d-3ebb-8f71-124325f6005f,LEAP INTO WELLNESS LLC,480 ROUTE 6A,EAST SANDWICH,MA,025371438,41.742172,-70.45251,5082748222,0.0,26
bf556284-7513-3620-a10e-5393183a9a87,STEWARD ST. ANNES HOSPITAL CORPORATION,795 MIDDLE ST,FALL RIVER,MA,027211733,41.6924092,-71.16345107025307,5086745600,0.0,39
e93b27a8-6507-3595-84a5-f899ce23a72d,HOLY FAMILY MEDICAL SPECIALTY PRACTICE PLLC,70 EAST STREET,NORTH ANDOVER,MA,018456144,42.6839894,-71.1127065,9786872273,0.0,31
365eae93-6352-3d48-9a8d-dc9fa4b917be,WACHUSETT REHABILITATION AND NURSING CENTER LLC,32 HOSPITAL HILL RD,GARDNER,MA,014402302,42.572366450000004,-71.97690789055164,9786325477,0.0,1
4ffa4412-1493-3beb-b8f0-6614dde953a4,SOUTHCOAST HOSPITAL GROUP  INC,363 HIGHLAND AVENUE,WAREHAM,MA,025715011,41.745636,-70.658192,5086793131,0.0,210
a14e698d-a9ba-3eae-9c8b-682ec726433d,LYNN URGENT CARE LLC,776 WESTERN AVE,LYNN,MA,019052408,42.466763,-70.9494939,6178939901,0.0,2
dd9914b0-9491-3330-a890-d34e95e497ea,CHILD & FAMILY SERVICES  INC.,1061 PLEASANT ST,NEW BEDFORD,MA,027406728,41.64280275,-70.92865004309593,5089968572,0.0,39
4c1a8ea6-b690-3c28-a02e-ebd82190ee65,SOUTH COVE COMMUNITY HEALTH CENTER  INC,885 WASHINGTON ST,BOSTON,MA,021111415,42.3479909,-71.064924,6174827555,0.0,2
5ba6765a-f335-36b0-9c6a-6bb494c5330d,URGENT CARE MEDICAL ASSOCIATES  LLC,31 OLD ROUTE 7,WESTWOOD,MA,020902333,42.2139873,-71.2244987,2038850808,0.0,2
b6eeaaf7-1683-3bcb-b6ee-81ce304636ef,MELROSEWAKEFIELD HEALTHCARE  INC,170 GOVERNORS AVE,MELROSE,MA,021763225,42.4564323,-71.064182,7819793050,0.0,130
1c42af32-f17e-32ec-b007-4ff8e2de493e,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,STOUGHTON,MA,020723396,42.1004556,-71.0668392,5084273000,0.0,3
65eda534-1bdc-3192-8d02-1c3764447790,PERSONAL PHYSICIANS HEALTHCARE PC,1244 BOYLSTON ST,CHESTNUT HILL,MA,024672115,42.3214927,-71.1711481,6177310058,0.0,11
de29a374-221b-3cb4-8051-a02c1a35e5b7,FAMILY MEDICINE ASSOCIATES OF SOUTH ATTLEBORO  P.C.,562 WASHINGTON ST,SOUTH ATTLEBORO,MA,027036942,41.912892049999996,-71.36135809627689,5087615650,0.0,37
ace1ac31-036a-38fd-b451-b3b87157c717,BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM INC,170 MORTON ST,BOSTON,MA,021303735,42.299067750000006,-71.10124351911541,6179830351,0.0,38
18061fd5-fda8-3e2d-87f0-0f3c87211bcc,CAMBRIDGE PUBLIC HEALTH COMMISSION,1493 CAMBRIDGE ST,SOMERVILLE,MA,021431408,42.3875968,-71.0994968,6176651000,0.0,6
c64c848c-0315-3115-87fa-80c360bb6a73,FENWAY COMMUNITY HEALTH CENTER  INC,142 BERKELEY ST,BOSTON,MA,021164608,42.3489076,-71.0721378,6172477555,0.0,37
b3ada130-6443-3a8e-98c7-4ec127a2b0c4,LIFE CARE CENTER OF ACTON,ONE GREAT ROAD,ACTON,MA,017205601,42.4850931,-71.43284,9782639101,0.0,30
43e33b67-64ac-3314-99ee-114fb2b56b80,TRINITY HEALTH OF NEW ENGLAND AT HOME,200 HILLSIDE CIRCLE  SUITE 2,WEST SPRINGFIELD,MA,010894681,42.105237,-72.6213712,4135360503,0.0,3
1e11392b-1278-3e70-93cd-f396cbd0c265,VHS ACQUISITION SUBSIDIARY NUMBER 9  INC.,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,5086507000,0.0,112
6cf8a214-8d57-3267-85e5-7719e15cd63e,LEMUEL SHATTUCK HOSPITAL,170 MORTON STREET,JAMAICA PLAIN,MA,021303735,42.299067750000006,-71.10124351911541,6175228110,0.0,150
0fedae9f-701f-3317-9b2f-69aea2202cdc,BOSTON MEDICAL CENTER CORPORATION-,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,6176388000,0.0,21
9043e647-568d-3e87-9fc0-756a416392d3,INTERNAL MEDICINE PHYSICIANS OF THE NORTH SHORE,27 CENTENNIAL DR,PEABODY,MA,01960,42.52388415,-70.9519832,9785317677,0.0,52
86bbc3aa-e927-3d56-9d77-ab701b4b2926,FALL RIVER JEWISH HOME  INC,538 ROBESON STREET,FALL RIVER,MA,027205496,41.707225,-71.1432141111111,5086796172,0.0,93
9ab139f5-d278-31b4-b44e-feffdea65613,KINDRED AT HOME,88 ROUTE 6A 101,SANDWICH,MA,025631866,41.764922,-70.502215,5088882932,0.0,24
